0.01,0.34,0.31,0.50,0.46,0.53,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.38,0.36,0.54,0.53,0.61,0.01,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.24,0.23,0.36,0.33,0.37,0.02,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.01,0.00,0.00,0.00,0.00,0.01,0.04,0.07,0.12,0.11,0.12,0.02,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.03,0.09,0.06,0.07,0.00,0.03,0.00,0.02,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.19,0.00,0.00,0.01,0.00,0.00,0.03,0.01,0.00,0.00,0.05,0.06,0.07,0.02,0.06,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.01,0.00,0.24,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.00,0.01,0.03,0.05,0.04,0.00,0.04,0.00,0.00,0.00,0.00,0.18,0.00,0.01,0.00,0.00,0.30,0.00,0.00,0.00,0.00,0.00,0.05,0.01,0.00,0.02,0.04,0.03,0.06,0.01,0.04,0.00,0.01,0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.33,0.00,0.01,0.00,0.01,0.00,0.04,0.01,0.00,0.00,0.02,0.02,0.04,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.45,0.00,0.00,0.02,0.00,0.00,0.07,0.01,0.00,0.01,0.04,0.04,0.05,0.02,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.06,0.01,0.00,0.00,0.05,0.04,0.04,0.02,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.58,0.01,0.00,0.00,0.00,0.00,0.11,0.01,0.00,0.00,0.02,0.04,0.05,0.02,0.05,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.66,0.00,0.00,0.00,0.00,0.00,0.16,0.01,0.00,0.00,0.04,0.03,0.02,0.02,0.04,0.00,0.01,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.74,0.00,0.00,0.01,0.00,0.00,0.22,0.01,0.00,0.00,0.02,0.01,0.03,0.01,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,0.00,0.00,0.00,0.00,0.00,0.26,0.01,0.00,0.00,0.02,0.04,0.02,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.85,0.00,0.00,0.00,0.00,0.00,0.32,0.01,0.00,0.00,0.02,0.02,0.04,0.01,0.04,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.90,0.00,0.00,0.00,0.00,0.00,0.38,0.01,0.00,0.00,0.01,0.02,0.04,0.01,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.93,0.00,0.00,0.00,0.00,0.00,0.48,0.01,0.00,0.00,0.03,0.02,0.01,0.01,0.04,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.01,0.00,0.99,0.00,0.01,0.00,0.00,0.00,0.60,0.01,0.00,0.00,0.00,0.01,0.05,0.02,0.06,0.00,0.01,0.00,0.00,0.03,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.69,0.01,0.00,0.00,0.00,0.01,0.03,0.00,0.03,0.00,0.00,0.00,0.00,0.14,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.82,0.00,0.00,0.00,0.00,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.01,0.00,0.00,0.00,0.91,0.01,0.00,0.00,0.00,0.01,0.02,0.01,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.98,0.01,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.01,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.01,0.00,0.00,0.00,0.00,0.01,0.01,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.01,0.00,0.00,0.00,0.00,0.02,0.03,0.02,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.01,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.01,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.00,0.00,0.00,0.01,0.03,0.00,0.00,0.00,0.00,1.00,0.00,0.01,0.00,0.00,0.00,1.00,0.01,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.01,1.00,0.00,0.01,0.00,0.00,0.00,1.00,0.01,0.00,0.00,0.00,0.00,0.02,0.00,0.01,0.00,0.00,0.00,0.00,0.11,0.00,0.00,0.00,0.20,1.00,0.00,0.01,0.00,0.00,0.01,1.00,0.01,0.04,0.06,0.19,0.16,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.36,1.00,0.00,0.00,0.00,0.00,0.08,1.00,0.01,0.22,0.25,0.39,0.38,0.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,1.00,0.00,0.00,0.00,0.00,0.21,1.00,0.01,0.25,0.27,0.44,0.40,0.47,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.64,1.00,0.00,0.00,0.00,0.00,0.36,1.00,0.01,0.28,0.30,0.48,0.45,0.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.77,1.00,0.00,0.01,0.00,0.00,0.48,1.00,0.01,0.20,0.21,0.38,0.35,0.40,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.89,1.00,0.00,0.00,0.00,0.00,0.61,1.00,0.01,0.16,0.22,0.35,0.33,0.38,0.01,0.00,0.00,0.00,0.15,0.00,0.00,0.00,0.00,0.00,0.99,1.00,0.00,0.00,0.00,0.00,0.72,1.00,0.01,0.16,0.21,0.35,0.34,0.36,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,1.00,0.77,0.00,0.00,0.00,0.00,0.78,1.00,0.01,0.00,0.00,0.06,0.08,0.07,0.00,0.00,0.00,0.00,0.34,0.00,0.00,0.00,0.00,0.00,1.00,0.53,0.00,0.01,0.00,0.00,0.91,1.00,0.01,0.00,0.00,0.02,0.05,0.03,0.01,0.00,0.00,0.00,0.34,0.00,0.00,0.00,0.00,0.00,1.00,0.34,0.00,0.00,0.00,0.00,0.98,1.00,0.01,0.00,0.00,0.05,0.06,0.06,0.00,0.00,0.00,0.00,0.34,0.00,0.00,0.00,0.00,0.00,1.00,0.18,0.00,0.00,0.00,0.00,1.00,1.00,0.01,0.00,0.00,0.06,0.05,0.10,0.01,0.00,0.00,0.00,0.26,0.00,0.00,0.00,0.00,0.03,1.00,0.12,0.00,0.00,0.00,0.00,1.00,1.00,0.01,0.00,0.00,0.07,0.08,0.10,0.00,0.00,0.00,0.00,0.19,0.00,0.00,0.00,0.00,0.14,1.00,0.09,0.00,0.00,0.00,0.00,1.00,0.93,0.01,0.01,0.04,0.16,0.14,0.16,0.00,0.00,0.00,0.00,0.12,0.00,0.15,0.00,0.00,0.35,1.00,0.05,0.00,0.00,0.00,0.00,1.00,0.71,0.01,0.00,0.00,0.05,0.04,0.08,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.54,1.00,0.03,0.00,0.01,0.00,0.09,1.00,0.55,0.01,0.06,0.10,0.24,0.29,0.35,0.01,0.00,0.00,0.07,0.03,0.00,0.00,0.00,0.00,0.71,1.00,0.00,0.00,0.00,0.00,0.21,1.00,0.39,0.01,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.20,0.02,0.00,0.00,0.00,0.00,0.88,1.00,0.02,0.00,0.00,0.00,0.35,1.00,0.36,0.01,0.00,0.02,0.09,0.10,0.14,0.00,0.00,0.00,0.35,0.00,0.00,0.00,0.00,0.00,0.98,1.00,0.00,0.00,0.00,0.00,0.44,1.00,0.28,0.01,0.00,0.06,0.10,0.12,0.13,0.00,0.00,0.00,0.45,0.00,0.00,0.00,0.00,0.00,1.00,0.77,0.00,0.00,0.00,0.00,0.51,1.00,0.26,0.01,0.01,0.05,0.14,0.12,0.15,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,1.00,0.46,0.00,0.00,0.00,0.00,0.60,1.00,0.20,0.01,0.00,0.03,0.10,0.11,0.08,0.01,0.00,0.00,0.48,0.00,0.00,0.00,0.00,0.00,1.00,0.31,0.00,0.00,0.00,0.00,0.69,1.00,0.18,0.00,0.00,0.03,0.11,0.12,0.14,0.01,0.00,0.00,0.38,0.00,0.00,0.00,0.00,0.02,1.00,0.22,0.00,0.00,0.00,0.00,0.72,1.00,0.18,0.01,0.01,0.05,0.15,0.15,0.17,0.00,0.00,0.00,0.27,0.00,0.00,0.00,0.00,0.20,1.00,0.10,0.00,0.00,0.00,0.00,0.81,0.75,0.14,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.00,0.00,0.00,0.00,0.45,1.00,0.04,0.00,0.00,0.00,0.00,0.89,0.54,0.15,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.00,0.00,0.00,0.65,1.00,0.00,0.00,0.00,0.00,0.05,0.93,0.40,0.11,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.09,0.00,0.00,0.00,0.00,0.79,1.00,0.00,0.00,0.00,0.00,0.17,0.96,0.30,0.10,0.01,0.00,0.00,0.00,0.01,0.00,0.01,0.00,0.19,0.05,0.00,0.00,0.11,0.00,0.94,1.00,0.00,0.00,0.00,0.00,0.26,0.99,0.25,0.08,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.01,0.35,1.00,0.20,0.04,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.02,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.01,0.39,1.00,0.15,0.07,0.01,0.00,0.01,0.05,0.08,0.08,0.02,0.00,0.31,0.00,0.00,0.00,0.00,0.00,1.00,0.71,0.00,0.00,0.00,0.01,0.47,1.00,0.12,0.05,0.01,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.23,0.00,0.00,0.00,0.00,0.00,1.00,0.55,0.00,0.00,0.00,0.00,0.49,1.00,0.11,0.07,0.01,0.00,0.00,0.01,0.02,0.02,0.00,0.00,0.14,0.00,0.00,0.00,0.00,0.00,1.00,0.41,0.00,0.00,0.00,0.01,0.50,0.85,0.07,0.05,0.00,0.00,0.01,0.08,0.08,0.09,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.10,1.00,0.31,0.00,0.00,0.00,0.00,0.53,0.62,0.08,0.04,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.28,1.00,0.27,0.00,0.00,0.00,0.00,0.56,0.42,0.05,0.05,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.05,0.00,0.00,0.00,0.00,0.39,1.00,0.21,0.00,0.00,0.00,0.01,0.61,0.33,0.05,0.05,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.02,0.00,0.00,0.00,0.00,0.55,1.00,0.17,0.00,0.00,0.00,0.00,0.65,0.25,0.06,0.05,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.02,0.00,0.00,0.00,0.00,0.64,1.00,0.16,0.00,0.00,0.00,0.00,0.71,0.21,0.03,0.04,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.77,0.98,0.12,0.00,0.00,0.00,0.00,0.79,0.17,0.02,0.05,0.01,0.00,0.03,0.09,0.10,0.13,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.81,0.63,0.07,0.00,0.00,0.00,0.01,0.83,0.12,0.01,0.03,0.01,0.04,0.06,0.18,0.21,0.25,0.00,0.16,0.00,0.00,0.00,0.00,0.08,0.89,0.46,0.08,0.00,0.00,0.00,0.00,0.86,0.10,0.00,0.01,0.01,0.04,0.09,0.18,0.22,0.24,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.98,0.31,0.05,0.00,0.00,0.00,0.01,0.78,0.09,0.01,0.03,0.01,0.00,0.04,0.14,0.15,0.15,0.00,0.09,0.00,0.00,0.00,0.00,0.05,1.00,0.25,0.05,0.00,0.00,0.00,0.00,0.56,0.09,0.02,0.03,0.01,0.23,0.22,0.41,0.37,0.44,0.00,0.06,0.00,0.00,0.00,0.00,0.20,1.00,0.18,0.03,0.00,0.00,0.00,0.00,0.49,0.05,0.00,0.00,0.01,0.13,0.15,0.27,0.27,0.30,0.00,0.03,0.00,0.00,0.00,0.00,0.43,1.00,0.15,0.03,0.00,0.00,0.00,0.00,0.38,0.04,0.00,0.01,0.01,0.01,0.07,0.14,0.12,0.15,0.00,0.06,0.00,0.00,0.00,0.00,0.71,1.00,0.12,0.04,0.00,0.00,0.00,0.00,0.29,0.03,0.00,0.03,0.01,0.03,0.06,0.18,0.15,0.18,0.00,0.04,0.00,0.00,0.00,0.00,0.83,1.00,0.08,0.00,0.00,0.00,0.03,0.00,0.22,0.02,0.00,0.01,0.01,0.01,0.07,0.17,0.18,0.18,0.01,0.04,0.00,0.00,0.00,0.00,0.90,1.00,0.07,0.03,0.00,0.00,0.14,0.00,0.16,0.00,0.00,0.03,0.01,0.07,0.11,0.24,0.19,0.26,0.00,0.03,0.00,0.00,0.00,0.00,1.00,1.00,0.06,0.00,0.00,0.00,0.18,0.00,0.12,0.01,0.00,0.03,0.01,0.12,0.14,0.27,0.26,0.32,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.02,0.00,0.00,0.00,0.23,0.01,0.08,0.01,0.00,0.00,0.01,0.08,0.10,0.23,0.20,0.25,0.00,0.01,0.00,0.00,0.00,0.00,1.00,1.00,0.06,0.01,0.00,0.00,0.27,0.00,0.07,0.00,0.00,0.00,0.01,0.06,0.08,0.20,0.17,0.21,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.03,0.00,0.00,0.00,0.29,0.00,0.05,0.00,0.00,0.00,0.01,0.03,0.07,0.16,0.13,0.17,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.90,0.03,0.00,0.00,0.00,0.36,0.00,0.03,0.00,0.00,0.00,0.01,0.00,0.04,0.13,0.13,0.12,0.00,0.01,0.00,0.00,0.00,0.00,1.00,0.81,0.02,0.00,0.00,0.00,0.36,0.00,0.03,0.00,0.00,0.00,0.01,0.03,0.06,0.12,0.12,0.18,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.69,0.01,0.00,0.00,0.00,0.40,0.00,0.05,0.00,0.00,0.02,0.01,0.05,0.09,0.16,0.15,0.20,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.64,0.00,0.00,0.00,0.00,0.41,0.01,0.00,0.00,0.00,0.02,0.01,0.03,0.07,0.16,0.16,0.17,0.00,0.01,0.00,0.00,0.00,0.00,1.00,0.59,0.00,0.00,0.00,0.00,0.47,0.00,0.01,0.00,0.00,0.00,0.01,0.03,0.06,0.16,0.16,0.18,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.58,0.00,0.00,0.00,0.00,0.49,0.01,0.00,0.00,0.00,0.00,0.01,0.04,0.07,0.17,0.16,0.18,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.54,0.00,0.00,0.00,0.00,0.56,0.00,0.00,0.00,0.00,0.00,0.01,0.08,0.09,0.18,0.19,0.24,0.00,0.01,0.00,0.00,0.00,0.00,1.00,0.52,0.00,0.00,0.00,0.00,0.62,0.01,0.00,0.00,0.00,0.01,0.01,0.08,0.09,0.20,0.21,0.25,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.49,0.00,0.00,0.00,0.00,0.70,0.00,0.00,0.00,0.00,0.01,0.01,0.11,0.13,0.24,0.23,0.31,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.52,0.00,0.00,0.00,0.00,0.77,0.01,0.00,0.00,0.00,0.00,0.00,0.20,0.19,0.36,0.34,0.39,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.48,0.00,0.00,0.00,0.00,0.80,0.00,0.00,0.00,0.00,0.01,0.01,0.23,0.20,0.41,0.37,0.43,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.48,0.00,0.00,0.00,0.00,0.85,0.00,0.00,0.00,0.00,0.00,0.01,0.24,0.25,0.43,0.41,0.49,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.50,0.00,0.00,0.00,0.00,0.86,0.00,0.00,0.00,0.00,0.00,0.01,0.30,0.27,0.48,0.45,0.53,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.49,0.00,0.00,0.00,0.00,0.86,0.01,0.00,0.00,0.00,0.00,0.01,0.30,0.28,0.53,0.46,0.58,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.51,0.00,0.00,0.00,0.00,0.87,0.00,0.00,0.00,0.00,0.00,0.01,0.40,0.38,0.61,0.58,0.62,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.49,0.00,0.00,0.00,0.00,0.94,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.31,0.56,0.54,0.61,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.49,0.00,0.00,0.00,0.00,0.95,0.00,0.00,0.00,0.00,0.00
